Restaurant ID,Name,Cuisine,Locality,City,Latitude,Longitude,Rating,Total Number Ratings,Delivery
16611853,Sally's Fine Foods,"Burger, Sandwich, Fish and Chips",Newcastle,Newcastle,-32.9306068000,151.7723184000,0,2,No
17874765,Popolo Artisan Gelateria,"Desserts, Ice Cream",Newcastle,Newcastle,-32.9269325135,151.7771392688,0,2,No
16611476,Rathmines Chinese Restaurant,Malaysian,Newcastle,Newcastle,-33.0509329000,151.5967248000,0,0,No
16611367,La Belle Epoque,French,Newcastle,Newcastle,-32.9270840000,151.7831520000,0,1,No
17874771,Winnie’s,"Vegan, Burger",Newcastle,Newcastle,-32.9276650000,151.7745390000,0,0,No
17874769,Best Coast Pizza,Pizza,Newcastle,Newcastle,-32.9424410000,151.7518050000,0,1,No
16612643,Wash Tub Diner,"Burger, Bar Food",Newcastle,Newcastle,-32.9179680000,151.7830590000,0,0,No
17842317,Das Hund Haus,,Newcastle,Newcastle,-32.9278830000,151.7852970000,0,0,No
17874733,Mavericks On Darby,Modern Australian,Newcastle,Newcastle,-32.9271130000,151.7750580000,0,0,No
17874756,The Flying Tiger,"Bar Food, Modern Australian",Newcastle,Newcastle,-32.9265420000,151.7774650000,0,0,No
17874766,Arrivederci,Italian,Newcastle,Newcastle,-32.9389170000,151.7602870000,0,0,No
16611595,Pizza Hut,Pizza,Newcastle,Newcastle,-32.9272003000,151.7698470000,0,0,Yes
17874757,Brennans,"Healthy Food, Cafe Food",Newcastle,Newcastle,-32.9737160000,151.6443540000,0,0,No
17874734,Seasalt,Australian,Newcastle,Newcastle,-32.9251210000,151.7738050000,0,0,No
17874758,Supper Lane,Modern Australian,Newcastle,Newcastle,-32.9278860000,151.7854430000,0,0,No
16611151,Conroy Bradley Pistol Club,"Coffee and Tea, Cafe Food",Newcastle,Newcastle,-32.9266790000,151.7774110000,0,0,No
16612373,Happy Wombat,"Breakfast, Modern Australian",Newcastle West,Newcastle West,-32.9275570000,151.7656750000,3.9,12,No
18046507,Bao Brothers Eatery,"Chinese, Street Food",Newcastle West,Newcastle West,-32.9265420000,151.7617970000,3.1,4,No
16612388,Bank Corner Espresso Bar,"Coffee and Tea, Sandwich",Newcastle West,Newcastle West,-32.9258133000,151.7615939000,3.4,4,No
16611967,The Tufty Hidey Hole,"Diner, Modern Australian",Newcastle West,Newcastle West,-32.9278860000,151.7591570000,3.6,3,No
16611409,The Social,"Coffee and Tea, Cafe Food",Newcastle West,Newcastle West,-32.9258561000,151.7610458000,3.9,1,No
18046514,Parry St Garage,Italian,Newcastle West,Newcastle West,-32.9306830000,151.7644260000,0,1,No
16610379,Peak Cafe,"Burger, Coffee and Tea, Cafe Food",Newcastle West,Newcastle West,-32.9255370000,151.7607562000,0,2,No
18046515,Wu Cha,"Fried Chicken, Street Food, Burger",Newcastle West,Newcastle West,-32.9289060000,151.7630670000,0,0,No
18046518,Sherwood Coffee Bar,"Cafe Food, Coffee and Tea",Newcastle West,Newcastle West,-32.9277830000,151.7591610000,0,1,No
16612315,Pinna Restaurant,Modern Australian,Newcastle West,Newcastle West,-32.9260570000,151.7603670000,0,0,No
18046517,Corner House Cafe,"Cafe Food, Coffee and Tea",Newcastle West,Newcastle West,-32.9295850000,151.7668870000,0,0,No
16612664,Pleb Espresso,Cafe Food,Newcastle West,Newcastle West,-32.9295880000,151.7668910000,0,0,No
18046506,Coffee Guru - Marketown,"Coffee and Tea, Cafe Food",Newcastle West,Newcastle West,-32.9290890000,151.7631680000,0,0,No
16612483,Baker's Delight,Others,Newcastle West,Newcastle West,-32.9272851000,151.7591542000,0,0,No
17813301,Antojitos,"Mexican, Street Food",Carrington,Carrington,-32.9275980000,151.7641250000,3.5,3,No
16612620,Chan Chan,,New Castle,New Castle,-32.9277200000,151.7667200000,3.9,4,No
16609669,Rocksalt on Newcastle Marina,Modern Australian,Wickham,Wickham,-32.9200860000,151.7599030000,3.9,16,No
16610069,Grill'd - The Junction,Burger,The Junction,The Junction,-32.9386180000,151.7609860000,4.9,14,No
16609955,Goldbergs,"Breakfast, Coffee and Tea",Cooks Hill,Cooks Hill,-32.9316860000,151.7716830000,4.9,48,No
16611156,Dark Horse Espresso,"Coffee and Tea, Cafe Food",Wickham,Wickham,-32.9193935000,151.7574329000,3.8,3,No
16612363,Cafe Inu,"Asian, Breakfast, Burger",Carrington,Carrington,-32.9169480000,151.7640670000,3.8,1,No
16612601,Hood Milk Bar,"Burger, Cafe Food",The Junction,The Junction,-32.9377814000,151.7593803000,3.5,14,No
16611007,3 Monkeys Cafe,"Breakfast, Coffee and Tea, Modern Australian",Cooks Hill,Cooks Hill,-32.9315910000,151.7718820000,3.8,21,No
16610739,Frankies Place,Cafe Food,Cooks Hill,Cooks Hill,-32.9314902000,151.7716592000,3.7,20,No
16609953,Delucas Pizza,"Italian, Pizza",Cooks Hill,Cooks Hill,-32.9322200000,151.7711940000,4.1,33,No
16611389,Carrington Place Restaurant,Modern Australian,Carrington,Carrington,-32.9169370000,151.7659965000,3.2,3,No
16612008,The Schnitzel Boss,"Burger, Sandwich",Carrington,Carrington,-32.9120390000,151.7645580000,3.9,4,Yes
16611414,The Village,"Greek, Cafe Food",Hamilton,Hamilton,-32.9201409000,151.7475380000,3.9,15,No
16610778,The Depot on Beaumont,"Bar Food, Tapas, Modern Australian",Hamilton,Hamilton,-32.9224457000,151.7470567000,3.9,4,No
16611068,La Casita Mexican,Mexican,Hamilton,Hamilton,-32.9202140000,151.7477990000,2.9,21,No
16611042,Guzman y Gomez,Mexican,Hamilton,Hamilton,-32.9218313000,151.7471746000,3.9,6,No
16610968,Sushi Revolution,"Japanese, Sushi",Hamilton,Hamilton,-32.9223660000,151.7474530000,3.2,10,No
16611860,Lexie's on the Beach,"Breakfast, Coffee and Tea",Stockton,Stockton,-32.9108694000,151.7864923000,3.9,4,No
16611159,Merewether Surfhouse Grill,Modern Australian,Merewether,Merewether,-32.9496628000,151.7559681000,3.9,15,No
16611331,Suspension Espresso,"Breakfast, Coffee and Tea, Sandwich",Hamilton,Hamilton,-32.9189794000,151.7479394000,3.4,6,No
16610999,Coco Monde Chocolateria,"Breakfast, Desserts, International",Cooks Hill,Cooks Hill,-32.9302307000,151.7726843000,3.6,15,No
16610971,Eurobar,"Breakfast, Coffee and Tea, European",Hamilton,Hamilton,-32.9216330000,151.7474390000,3.9,12,No
16611458,Adam's Ribs and Pizza,"American, Italian, Pizza",Adamstown,Adamstown,-32.9346206000,151.7292420000,3.8,1,No
16611540,Grain Store Craft Beer Cafe,"American, Pizza, Tapas",Newcastle East,Newcastle East,-32.9274818000,151.7871512000,3.5,20,No
16611131,Burwood inn hotel,"Bar Food, Steak",Merewether,Merewether,-32.9407853000,151.7528133000,3.9,4,No
16610445,Scotties,"Burger, Seafood, Modern Australian",Newcastle East,Newcastle East,-32.9278404000,151.7882184000,3.7,26,No
16609836,Paymasters,"Breakfast, Modern Australian",Newcastle East,Newcastle East,-32.9267752000,151.7866346000,4.9,19,No
16611783,Goodness Me Organics,"Desserts, Cafe Food",Adamstown,Adamstown,-32.9340461000,151.7244582000,3.2,2,No
16611969,Kitami,Japanese,Hamilton,Hamilton,-32.9192150000,151.7475560000,3.3,7,No
17842204,Don Beppino's,Italian,Merewether,Merewether,-32.9387560000,151.7513430000,3.2,2,No
17842211,Table 1 Espresso,Cafe Food,Merewether,Merewether,-32.9445250000,151.7492040000,3.3,5,No
16609969,Vietking,Vietnamese,Cooks Hill,Cooks Hill,-32.9310070000,151.7719120000,3.2,16,No
16611317,Fernleigh Cafe,Cafe Food,Adamstown,Adamstown,-32.9389040000,151.7166520000,3.9,2,No
16610381,Siam Taste,Thai,Hamilton,Hamilton,-32.9213270000,151.7474705000,3.8,3,No
16611230,Harrys Schnitzel Joint,"Burger, Sandwich",The Junction,The Junction,-32.9379610000,151.7589600000,3.8,7,No
16610207,The Galley,"Breakfast, Coffee and Tea",Wickham,Wickham,-32.9198530000,151.7597960000,3.5,1,No
16612361,Barrio Tapas Bar,Others,Mayfield,Mayfield,-32.9020110000,151.7432780000,3.2,4,No
16611740,Figtree Churrasco,Brazilian,Mayfield,Mayfield,-32.8917500000,151.7444090000,3.8,5,No
16611965,Side Pocket Espresso,Cafe Food,Mayfield,Mayfield,-32.8970600000,151.7355420000,3.9,8,No
16611701,Star Buffet,Asian,Mayfield,Mayfield,-32.8991780000,151.7343832000,3.5,5,No
16610242,Domino's,Pizza,Adamstown,Adamstown,-32.9347800000,151.7256320000,3.5,0,Yes
16612236,Raj's Corner,Indian,Hamilton,Hamilton,-32.9231379000,151.7470496000,3.5,8,No
16612013,Marlins Take Away,"Burger, Fish and Chips, Australian",Lambton,Lambton,-32.9114989000,151.7085329000,0,2,No
16611630,The Locale,"Breakfast, Burger, Coffee and Tea",New Lambton,New Lambton,-32.9222441000,151.7137138000,3.0,14,No
16610148,Northern Star Cafe,Italian,Hamilton,Hamilton,-32.9225660000,151.7469690000,2.7,4,No
16612648,Little Figs,Australian,Carrington,Carrington,-32.9120390000,151.7645580000,0,1,No
16612332,Crust,"Pizza, Fast Food",Jesmond,Jesmond,-32.9025718000,151.6909085000,0,2,Yes
17842320,Criterion Pub & Kitchen,Pub Food,Carrington,Carrington,-32.9112640000,151.7673940000,0,2,No
16612699,East End Hub,"Modern Australian, Australian, Cafe Food",Newcastle East,Newcastle East,-32.9291191000,151.7849888000,3.9,10,No
16610006,Hooi's Recipe,Malaysian,Kotara,Kotara,-32.9451560000,151.6987020000,3.9,6,No
16610782,Bistro Blu,Modern Australian,Adamstown Heights,Adamstown Heights,-32.9550050000,151.7047910000,0,1,No
18031446,At Thai Town,Thai,Broadmeadow,Broadmeadow,-32.9240550000,151.7257720000,0,0,No
16612130,Fortunate Son,"American, French, Modern Australian",Hamilton,Hamilton,-32.9243760000,151.7471450000,3.7,3,No
16609773,Emerald Garden,Chinese,New Lambton,New Lambton,-32.9216030000,151.7153720000,3.6,5,No
16609941,Prince of Wales,Others,Merewether,Merewether,-32.9390980000,151.7539220000,3.6,4,No
16611139,Vistana Malaysian Restaurant,"Asian, Malaysian",Charlestown,Charlestown,-32.9642370000,151.6961040000,3.9,12,No
16611905,House of Peking,"Asian, Chinese",Jesmond,Jesmond,-32.9043980000,151.6902030000,3.5,1,No
16610604,Euro Patisserie,Desserts,New Lambton,New Lambton,-32.9340480000,151.7078530000,3.2,5,No
18302107,Outback Jacks Bar & Grill,"Australian, Steak",Glendale,Glendale,-32.9325800000,151.6389840000,0,2,No
16611591,Pizza Hut,Pizza,Jesmond,Jesmond,-32.9036736000,151.6906239000,0,2,Yes
16606906,Tulip,Modern Australian,Geelong West,Geelong,-38.1386494000,144.3486617000,4.6,63,No
16604859,Cafe Go,"Coffee and Tea, Cafe Food",Geelong CBD,Geelong,-38.1499020000,144.3653870000,4.7,116,No
17858245,Igni,Modern Australian,Geelong CBD,Geelong,-38.1500445000,144.3578987000,4.1,43,No
16605157,James St Bakery,"Bakery, Coffee and Tea, Cafe Food",Geelong CBD,Geelong,-38.1483312578,144.3587378785,4.4,80,No
16606543,The Pickers Union,"Coffee and Tea, Cafe Food",North Geelong,Geelong,-38.1151249000,144.3545747000,4.3,92,No
16604868,Sailors' Rest,"Modern Australian, Seafood",Geelong CBD,Geelong,-38.1444824248,144.3622924760,4.1,126,No
16606881,King Of The Castle,Cafe Food,Geelong West,Geelong,-38.1339410000,144.3500240000,4.1,97,No
16608009,Freckleduck,"Coffee and Tea, Cafe Food",Geelong CBD,Geelong,-38.1478350000,144.3636270000,4.1,79,No
16605156,Winter's Cafe,"Coffee and Tea, Healthy Food, Cafe Food",Newtown,Geelong,-38.1564957435,144.3454046175,4.5,99,No
16604861,Black Bull Tapas Bar and Restaurant,"Spanish, Tapas",Geelong CBD,Geelong,-38.1459181474,144.3613399565,4.1,110,No
16604600,Parkers Steakhouse,Steak,Geelong CBD,Geelong,-38.1478730000,144.3596950000,4.4,117,No
17858243,Boss Burger Co.,"Burger, American",Geelong West,Geelong,-38.1419183570,144.3482018262,4.2,76,No
16605025,Fuel Coffee + Food,"Coffee and Tea, Cafe Food",Geelong CBD,Geelong,-38.1459105008,144.3607337773,4.9,71,No
16604388,Oakdene Vineyards Restaurant,Modern Australian,Wallington,Geelong,-38.2291195000,144.5412239000,4.3,65,No
16606982,Pakington Pantry,"Coffee and Tea, Cafe Food",Newtown,Geelong,-38.1563259615,144.3454488739,4.4,85,No
16604453,ARANI Thai Restaurant,"Asian, Thai",Geelong CBD,Geelong,-38.1480980000,144.3634030000,4.2,76,Yes
16604698,63 Degrees,"Coffee and Tea, Modern Australian, Cafe Food",Geelong West,Geelong,-38.1396490000,144.3487170000,4.0,93,No
16604611,Lipari Espresso Bar,Italian,Geelong CBD,Geelong,-38.1491240000,144.3608860000,4.0,96,No
16605186,Edge Geelong,"Tapas, Bar Food",Geelong CBD,Geelong,-38.1445836778,144.3628758565,2.8,105,No
16606966,Down the Alley,"Coffee and Tea, Cafe Food",Geelong CBD,Geelong,-38.1447737905,144.3633760884,4.2,50,No
16607690,Bistrot St Jean,French,Geelong CBD,Geelong,-38.1517310000,144.3590920000,4.0,39,No
17858215,The Hot Chicken Project,BBQ,Geelong CBD,Geelong,-38.1479826906,144.3592220172,4.0,55,No
16604455,Kanitar Thai Restaurant,"Asian, Thai",Geelong CBD,Geelong,-38.1471995949,144.3600109220,3.9,79,Yes
16605759,Three Little Figs,"Coffee and Tea, Cafe Food",Geelong West,Geelong,-38.1439397697,144.3478001654,4.2,57,No
16606196,There There,Modern Australian,Geelong CBD,Geelong,-38.1468594000,144.3587526000,4.3,65,No
16604755,Commun Na Feinne Hotel,"Pub Food, Modern Australian",Geelong CBD,Geelong,-38.1571445498,144.3620886281,4.2,54,No
16605648,Armageddon Cake Dessert Bar,Desserts,Geelong CBD,Geelong,-38.1476507329,144.3593980372,4.1,53,No
16606896,Launch Espresso & Kitchen,"Burger, Coffee and Tea, Modern Australian",Geelong CBD,Geelong,-38.1473651795,144.3633040041,4.4,43,No
16607341,Pistol Pete's Food n Blues,"American, Burger",Geelong CBD,Geelong,-38.1480915851,144.3595529348,4.2,42,No
17883806,King George Fish And Grill,"Burger, Seafood, Fish and Chips",Geelong CBD,Geelong,-38.1440070000,144.3617240000,3.6,37,No
16605340,Wharf Shed Cafe,"Modern Australian, Seafood",Geelong CBD,Geelong,-38.1445111659,144.3645220622,2.1,90,No
16607137,Zigfrids Dining Hall & Bar,Tapas,Geelong West,Geelong,-38.1359460000,144.3495180000,3.9,103,No
16605380,Burger Inc.,Burger,Newtown,Geelong,-38.1562698067,144.3454609439,4.0,55,No
16605704,A Spot for Joe,"Coffee and Tea, Cafe Food",Geelong CBD,Geelong,-38.1494987612,144.3579784781,4.1,71,No
16605868,SakuraTei Japanese Cuisine,"Japanese, Sushi",Geelong West,Geelong,-38.1385580000,144.3364690000,4.0,46,No
18204154,Donco,Korean,Newtown,Geelong,-38.1559415777,144.3453311920,4.2,35,No
16605121,The Sporting Globe,"Burger, Pizza, Bar Food",Geelong CBD,Geelong,-38.1495085167,144.3609470129,3.9,45,No
16605800,Customs House Restaurant & Wine Bar,European,Geelong CBD,Geelong,-38.1450888859,144.3622140214,2.9,81,No
16607302,China Town Dumpling,"Asian, Chinese",Belmont,Geelong,-38.1714110000,144.3461940000,3.4,78,No
16604840,Empire Grill,Modern Australian,Geelong CBD,Geelong,-38.1531870000,144.3573150000,4.3,48,No
16604481,Shiraaz Innovative Indian Restaurant,Indian,Geelong CBD,Geelong,-38.1471378961,144.3601768836,4.5,48,Yes
16605176,Fishermen's Pier,"Seafood, Modern Australian",Geelong CBD,Geelong,-38.1449370074,144.3648539856,3.9,39,No
18430709,Wah Wah Gee,Asian,Geelong CBD,Geelong,-38.1405100000,144.3628190000,3.2,38,No
16604451,Lorm Thai Restaurant,"Asian, Thai",Geelong CBD,Geelong,-38.1622501720,144.3540128320,4.1,42,No
16605132,Two Sugars Cafe,"Breakfast, Coffee and Tea, Pizza",Highton,Geelong,-38.1715430000,144.3245850000,3.0,83,No
16604739,Sticks & Grace,"Coffee and Tea, Modern Australian",Newtown,Geelong,-38.1568197519,144.3451672420,3.8,48,No
16605203,Groove Train,"Modern Australian, Italian",Geelong CBD,Geelong,-38.1473704529,144.3637039885,2.7,74,No
17881852,Tomodachi,Japanese,Geelong CBD,Geelong,-38.1479942920,144.3593071774,3.6,36,No
16605100,63 Degrees,"Breakfast, Coffee and Tea, Modern Australian",Highton,Geelong,-38.1719820000,144.3233340000,3.4,53,No
16604860,Elephant & Castle Hotel,"Bar Food, Modern Australian",Geelong CBD,Geelong,-38.1561163697,144.3666406721,3.6,68,No
16605501,Le Parisien,"French, Seafood",Geelong CBD,Geelong,-38.1445280414,144.3646011874,3.5,40,No
16604394,Lord of The Isles,Modern Australian,Newtown,Geelong,-38.1601270000,144.3495990000,3.8,60,No
16606066,John Doe Specialty Coffee,"Coffee and Tea, Cafe Food",Geelong CBD,Geelong,-38.1503102000,144.3633861000,3.9,42,No
16605206,The Barking Dog,"Burger, Tapas, Modern Australian",Geelong West,Geelong,-38.1389410000,144.3489950000,3.4,57,No
16607670,Two Sugars on Pako,"Modern Australian, Pizza",Geelong West,Geelong,-38.1401263039,144.3485572189,3.8,50,No
16604479,Khan Curry Hut,Indian,Geelong CBD,Geelong,-38.1488314304,144.3579774722,4.1,55,Yes
16604527,Hi Sushi Japanese Restaurant,"Japanese, Sushi",Geelong CBD,Geelong,-38.1476544243,144.3616933376,3.3,37,No
16607970,Flying Brick Cider House,"French, Bar Food",Wallington,Geelong,-38.2107066000,144.5133161000,3.8,48,No
16604786,Mexican Graffiti,Mexican,Geelong CBD,Geelong,-38.1484640000,144.3632050000,2.3,52,No
16605084,Black Salt,"Coffee and Tea, Modern Australian",Geelong CBD,Geelong,-38.1352650000,144.3547970000,3.7,36,No
16605558,Box Office,"Burger, Coffee and Tea",Geelong West,Geelong,-38.1400918000,144.3488360000,4.0,28,No
16607698,Mr Umami's,"Asian, Fusion",Geelong CBD,Geelong,-38.1389410000,144.3489950000,3.5,31,No
16604851,Cocco Lounge,"Modern Australian, Coffee and Tea",Geelong CBD,Geelong,-38.1498913524,144.3614398688,3.5,49,No
16605248,Lavish Specialty Coffee,"Coffee and Tea, Sandwich, Cafe Food",Belmont,Geelong,-38.1745584000,144.3434451000,4.3,24,No
16607121,Panache Cafe & Creperie,"Coffee and Tea, Desserts, Cafe Food",Geelong CBD,Geelong,-38.1499219370,144.3615478277,3.7,25,No
16605049,El Toro Pizza & Restaurant,"Italian, Pizza",Geelong CBD,Geelong,-38.1518330000,144.3587950000,3.9,46,Yes
16604664,Hog's Australia's Steakhouse,"Burger, Steak, Modern Australian",Geelong CBD,Geelong,-38.1476169833,144.3635728955,2.5,41,No
16605934,Bay City Noodles & Cafe,Vietnamese,Geelong CBD,Geelong,-38.1492203339,144.3593413755,3.9,31,No
18234114,Golden Dragon,"Chinese, Yum Cha",Geelong CBD,Geelong,-38.1493753674,144.3596612290,3.6,35,Yes
16604899,Fujisan Japanese Takeaway,"Japanese, Sushi",Geelong CBD,Geelong,-38.1492213886,144.3591593206,3.6,32,No
16606837,Jufu Garden,"Asian, Chinese",Newtown,Geelong,-38.1578632127,144.3451243266,4.0,22,No
16605798,Telegraph Hotel,Others,Geelong West,Geelong,-38.1323239000,144.3498977000,3.8,39,No
18419051,Leega Korean BBQ,"Korean, Korean BBQ",Geelong CBD,Geelong,-38.1481070000,144.3579480000,3.6,7,No
18287716,Mad Kitchen,"Asian, Fusion",Geelong CBD,Geelong,-38.1481464278,144.3596220016,3.3,16,Yes
16607779,House Iberia,Cafe Food,Geelong West,Geelong,-38.1378220000,144.3366300000,4.1,24,No
16604749,Warung Bali,Indonesian,Geelong West,Geelong,-38.1380390000,144.3370510000,3.8,22,No
16606228,Raj's on Pako,Burger,Geelong West,Geelong,-38.1428491736,144.3480130658,4.2,30,No
17842045,Coffee Cartel Brew Bar,Coffee and Tea,Geelong CBD,Geelong,-38.1479985107,144.3589330092,3.5,22,No
16605257,Belmont Hotel,"Bar Food, Modern Australian",Belmont,Geelong,-38.1713980000,144.3469610000,3.4,37,No
16604934,Sawyers Arms Tavern,Modern Australian,Newtown,Geelong,-38.1544488417,144.3506835401,4.1,24,No
16607950,Mr Grubb @ Oakdene,"Pizza, Cafe Food",Wallington,Geelong,-38.2291173000,144.5412243000,3.6,37,No
16604450,Panny Thai,"Asian, Thai",Geelong West,Geelong,-38.1397134000,144.3483720000,4.0,29,No
16604354,Barwon Edge Boathouse,Modern Australian,Newtown,Geelong,-38.1614395495,144.3244907632,3.2,34,No
16604759,Pizzaland Bistro,"Italian, Pizza",Geelong CBD,Geelong,-38.1419940000,144.3556820000,4.1,26,No
16605536,Casse-Croute Sandwich and Waffle Bar,"Sandwich, Crepes",Geelong CBD,Geelong,-38.1486187000,144.3631559000,4.0,28,No
18652323,Sober Ramen,"Japanese, Asian",Geelong CBD,Geelong,-38.1478630000,144.3592080000,3.8,14,No
16606248,Ebony & Ivory,"Modern Australian, Cafe Food",Geelong CBD,Geelong,-38.1501626583,144.3596059084,3.7,15,No
16606463,The Lord Nelson,"Steak, Tapas, Modern Australian",Geelong CBD,Geelong,-38.1492848000,144.3656647000,3.1,32,No
16605254,the Sprout and the Bean,"Coffee and Tea, Cafe Food",Geelong CBD,Geelong,-38.1482470000,144.3648830000,3.7,16,No
16604819,Cremorne Hotel,"Modern Australian, International",Newtown,Geelong,-38.1569267878,144.3453070521,3.4,27,No
16604894,Wood Oven Pizza,"Italian, Pizza, Turkish",Geelong CBD,Geelong,-38.1422411000,144.3557665000,2.9,31,Yes
16606410,Oriental Source,"Chinese, Vietnamese",Geelong CBD,Geelong,-38.1490743000,144.3625640000,3.8,20,No
16606552,Boat House Fish and Chips,"Fast Food, Fish and Chips, Burger",Geelong CBD,Geelong,-38.1414052000,144.3578541000,3.6,16,No
17881850,El Santo Mexican,Mexican,Geelong CBD,Geelong,-38.1489616803,144.3586805463,3.3,23,No
18661318,Okami Japanese Restaurant,"Japanese, Sushi",Geelong West,Geelong,-38.1426893046,144.3481110245,3.6,11,No
16604478,Kohinoor Indian Restaurant,Indian,Geelong CBD,Geelong,-38.1479230000,144.3637390000,3.8,29,No
16606497,The Geelong Boat House,Seafood,Geelong CBD,Geelong,-38.1428964000,144.3605468000,3.2,18,No
16607360,Feed My Mojo,"Coffee and Tea, Fast Food, Cafe Food",Belmont,Geelong,-38.1703540000,144.3485380000,3.9,26,No
18397507,Rook : Sri Lankan Fusion,"Sri Lankan, Cafe Food",Geelong CBD,Geelong,-38.1479093911,144.3625134230,3.8,19,Yes
16605366,Sushi 8,"Japanese, Sushi",Geelong CBD,Geelong,-38.1491644374,144.3595361710,3.9,15,No
17556314,Frisco Creek BBQ,BBQ,Hobart,Hobart,35.0231850000,-99.0933664000,3.4,6,No
17553912,China King Buffet,Chinese,Hobart,Hobart,35.0241000000,-99.0943000000,3.7,3,No
17553911,Big-A Burger Drive Inn,"American, Cajun",Hobart,Hobart,35.0240000000,-99.0914000000,3.2,3,No
17555935,Nuevo Leon,"American, Mexican",Hobart,Hobart,35.0286670000,-99.0957980000,3.6,4,No
17553918,Main Street Grill,"American, BBQ, Fast Food, Cafe",Hobart,Hobart,35.0268000000,-99.0934000000,3.9,3,No
17553916,Kozy Diner,Diner,Hobart,Hobart,35.0267000000,-99.0928000000,3.9,3,No
17553920,Sonic Drive-In,Fast Food,Hobart,Hobart,35.0159866000,-99.0949525000,3.0,2,No
17553919,Pizza Hut,"Fast Food, Pizza",Hobart,Hobart,35.0161473274,-99.1053915024,0,1,No
17556302,Cocina De Mi Pueblo,"American, Mexican",Hobart,Hobart,35.0334490000,-99.0606502000,0,1,No
17553914,J J Sport Club,,Hobart,Hobart,35.0184000000,-99.0872000000,0,1,No
17556030,Booth Drug Store,Desserts,Hobart,Hobart,35.0283787000,-99.0931332000,0,1,No
17838881,Bedlam Sports Bar,American,Hobart,Hobart,35.0156661000,-99.0932879000,0,0,No
17553921,Subway,Fast Food,Hobart,Hobart,35.0244000000,-99.0958000000,0,0,No
17553283,Restaurante Rios,Mexican,Cordell,Cordell,35.3018000000,-98.9878000000,3.9,1,No
17553286,Starvin Marvin's Pizza,Pizza,Cordell,Cordell,35.2912000000,-98.9901000000,0,1,No
17556365,JT's BBQ,BBQ,Snyder,Snyder,34.6535979000,-98.9518843000,0,2,No
17553007,Backdoor Steakhouse,"American, Steak, Bar Food",Altus,Altus,34.7800000000,-99.3352000000,3.8,17,No
17555965,Sundance Cafe,"American, Burger, Southwestern",Mangum,Mangum,34.8904610000,-99.3008140000,3.5,2,No
17552678,Roma's Italian Restaurant,Italian,Altus,Altus,34.6434000000,-99.3343000000,3.5,14,No
17556299,Pizza Express,"Italian, Pizza, Sandwich",Snyder,Snyder,34.6588028000,-98.9519377000,0,2,No
17554139,Hamburger Inn,,Mangum,Mangum,34.8733000000,-99.5043000000,3.9,4,No
17556284,La Providencia,Mexican,Snyder,Snyder,34.6588028000,-98.9519377000,0,1,No
17554945,Mel's Diner,Diner,Snyder,Snyder,34.6525000000,-98.9484000000,0,2,No
17555762,Liberty Theatre,American,Carnegie,Carnegie,35.1060400000,-98.6019390000,3.9,1,No
17553285,Sonic Drive-in,Fast Food,Cordell,Cordell,35.3037000000,-98.9876000000,0,1,No
17552684,Sunrise Cafe,"American, Breakfast",Altus,Altus,34.6379000000,-99.3241000000,3.9,9,No
17553081,Georgias Country Kitchen,"American, Diner, Southern",Carnegie,Carnegie,35.1036000000,-98.5534000000,3.5,3,No
17555776,The Plaza,"Burger, Tex-Mex",Altus,Altus,34.6650740000,-99.3340365000,3.6,13,No
17555722,Applebee's,American,Altus,Altus,34.6730250000,-99.3341850000,2.9,11,No
17556259,Sakura,Japanese,Altus,Altus,34.6373877000,-99.3321644000,3.7,7,No
17552651,Fred's Steakhouse & Saloon,"American, Burger, Steak",Altus,Altus,34.6620348000,-99.3340443000,3.2,13,No
17552690,Val's It's About Time,"American, Sandwich, Southwestern",Altus,Altus,34.6455000000,-99.3336000000,3.3,9,No
17555951,Fat Daddy's Grill & Drive Thru,"American, Burger",Altus,Altus,34.6466620000,-99.3341920000,3.8,10,No
17555990,Billy Sims BBQ,"BBQ, Sandwich, Southern",Altus,Altus,34.6488235000,-99.3338787000,3.9,9,No
17553083,Pizza Hut,"Fast Food, Pizza",Carnegie,Carnegie,35.1055229137,-98.5914436430,0,1,No
17556238,Taqueria Hernandez,"Mexican, Tex-Mex",Altus,Altus,34.6379200000,-99.3353400000,3.9,6,No
17554944,JT's Dairyland,,Snyder,Snyder,34.6534000000,-98.9521000000,0,1,No
17554946,Pat's Place,,Snyder,Snyder,34.6506000000,-98.9395000000,0,1,No
17552639,Braum's Ice Cream & Dairy,"American, Burger, Desserts",Altus,Altus,34.6631000000,-99.3343000000,3.9,7,No
17552677,Roberts Drive-Inn,"American, Burger, Fast Food",Altus,Altus,34.6377000000,-99.3308000000,3.9,4,No
17553009,Luigi's,"Italian, Pizza",Altus,Altus,34.7805000000,-99.3349000000,3.4,3,Yes
17552638,Benny's Mexican Food & Pizza,"Mexican, Pizza, Tex-Mex",Altus,Altus,34.6507000000,-99.3337000000,2.7,5,No
17556224,Jersey Mike's Subs,Sandwich,Altus,Altus,34.6625440000,-99.3344770000,3.9,6,No
17553079,El Charro Restaurant,Mexican,Carnegie,Carnegie,35.1036000000,-98.5534000000,0,0,No
17552665,Luigi Pizzeria,Pizza,Altus,Altus,34.6571000000,-99.3286000000,3.6,3,No
17553006,All American Short Stop,"American, Diner, Fast Food",Altus,Altus,34.7804000000,-99.3352000000,3.6,4,No
17552693,Whataburger,Fast Food,Altus,Altus,34.6664488086,-99.3335562944,3.4,1,No
